surprise,와..공원에서 맥주먹다 칼침맞을뻔... 어메이징 우리동네.. 집앞 공원이 인적이 없어서 혼술하기 좋아서 혼자서 맥주몇캔 마시고있는데 갑자기 몸좋은 아저씨가 등에 일본도 차고와서 칼빼들더니 칼춤추기 시작함...시크하게 다시 등에 일본도 차고 가긴했는데 오금이 저렸다...ㄷㄷ;; 나 찌르러 오는줄;; 겁나 날카롭더라;;;
surprise,친구 동생이 파주에 도너츠 맛집이 있다고 해서 어제 검색해 보니 오늘 두번째 와야하는 거래처 바로 근처에 있어서 오전에 예약하고 왔는데~ 와~작은 도너츠 가게 인줄 알았는데 기업임~ 사람들이 줄서서 가져감.. 작은박스는 소진시까지 당일구매되서 일단 못참고 사먹었는데 살살 주문한게 아쉽다.ㅠ 파주오면 무조건 구매
surprise,오늘밤 달~ 나무사이에~ 오늘 또 코피가 .ㅜㅜ 엄마랑 삼겹살 파티 끝무렵에...오늘 라레님댁 동경님도 영접하고 아가미스튜디오 프로젝트를 위해 아이패도도 사고 엄마 모시고 안과도 다녀오고..좀 무리되었나..으휴 놀램..ㅜㅜ 얼른 누웠다 좀전에 일어남 ㅜㅜ 무튼 오늘밤에도 커다란 달이 ~ 너무 예뻤다~!!
surprise,처음으로 끝까지 정상 올라가봄 본인이 자랑스럽다며 열심히 혼자 빨리 내려가다 길잃음 학교에서 자주 가는 산이라 나도 너무 안심하고 있었다 마침 학교에 사람들이 있어서 같이 찾고 결국 경찰까지 와서 찾고ㅜㅜ 엄마 다시는 못만날까봐 두려웠다고?????? 은조 찾으려고 산을 두번을 올라갔더니 하ㅜㅜ다리에 힘풀림 3일
surprise,"우리 득구 클날뻔 했어요~ 갑자기 오늘 오전에 비틀거리다 주저 앉아버렸어요. 어제 장성갔었는데 이마에 진드기가. . . . . 바로잡고 병원데려가서 피검사하고, 약먹고 휴~ ~ 이제 괜찮아졌는데 진드기 정말 무서운놈인것 같아요 이제 풀밭 산책도 못데꾸 가겠어요. 강아지 키우시는분들 진드기 조심하세요~"
surprise,"산책 갔다 와서 발 씻고 발톱 자르는데 타니가 확 움직여서 발톱이 짧게 잘려 피 봤어요 깜지는 가만히 있어서 이런 적이 없었는데, 타니는 너무 움직여서,,,,,,ㅠㅠㅠ 피가 뚝뚝 떨어지는데,,,,ㅠㅠ 진짜 식겁했어요ㅠㅠㅠ 일단 응급처치로 소독하고 지혈되라고 붕대 감고,,, 언니가 미안해 . ."
surprise,눈이 온다며 좋아하는 아들!!! 아빠 차를 밖에 주차 해놔서 치우러 간김에 눈사람 만들기 놀이를 하고 왔다ㅋㅋㅋㅋㅋㅋ 신랑은 집에서 둘째보고 있다가 돌아온 우리를 보며 기겁했다;; 옷이 다젖어서 빨아야하기 때문에ㅋㅋ 하지만 우리 아들이 즐거웠다면 괜찮당ㅋㅋ 오랜만에 오신 눈 덕분에 우리아들 신났네~
surprise,이씨..에스컬레이터 타고 올라오는데 계속 화재경보기 울리고 안내방송에서 화재가 발생했습니다 그러길래 어..나가야하나? 이러고 방황하다가 다른사람들도 나와 같이 어리둥절 하고 있길래.. 뭐지 하고 있었는데 알고보니 소방화재교육한다고.. 그런거였어.. 안그래도 마음 심란한데..나한테 왜그러는거야..
surprise,아까 화장실 갈려고 갔는데 화장실에 누가 있어서 문잠겨있다 그래서 급해서 밖에 공원 화장실 갔다 가는길에 무서웠다 하늘을 보는데 빌라위에 옥상에 무슨 무서운게 있었다 유령같은거나 귀신같은게 있었다 너무 무서웠다 그래서 뛰어갔다 밖에 화장실은 너무 무섭다 ㅠ ㅠ 얼른 나와서 빨리 뛰어서 갔다 ㅠ ㅠ
surprise,왜 안좋은일은 나만 생기는것 같지... 진짜 넘나 속상하다?????? 내가 안다친게 진짜 운 ... 자칫 잘못 했음 덤프트럭에 깔려 하늘로 갈뻔... 꽤나 운빨이 좋은 나니깐 그냥 좋은일이 있으려고 이런 거라고 생각 하자!!! 아직도 생각 하면 심장이 떨려... 다시 운전할수 있겠지??
surprise,아니 어제 갑자기!!!! 나중에 다시시도해주세요?!?!?! 잘못한것도 없는데 왜?? ?????? 인터넷 검색해도 지인들께 물어봐도 가끔 그런다는 말만.. 다행이ㅠ오늘은 바로 되네요 혹시 가끔외국에서 접속시도했다고 알람오던데 그것땜?? 누구냐넌.. 의견을알려주세요만 수십번누름;;
surprise,늦었다...알람소리도 못 듣고 달콤한 잠을 자다 깼더니 7시 47분...으아.... 봄이라서 자도 자도 졸린건가 아님 허리가 아파서 먹는 약때문인가 눕기만 하면 잠들어버린나...먹고 자고 먹고 자고...겨울잠이 아니라 봄잠을 자는 것 같다
surprise,ㅜㅠㅠㅠㅠ아니 모르는 문제 찾아보려고 콴다를 깔아서 찾아보려는데 카메라 권한이 없어;;; 너무 당황해서 어쩌지 이러면서 30분을 쩔쩔매다가 엄마한테 카메라 혹시 지웠어... 물어보니까 잠궜데ㅠㅠㅠ 아 깜짝아ㅜㅠㅠ 맛간줄 알았잖아요ㅠ어머니..... 말좀....
surprise,치킨을 튀기다가 떡이 생각나서 같이 튀겼어요. 그런데!! 떡은 절대 튀기면 안된다는걸 새삼 다시 깨달았어요. 팝콘 튀듯 기름에서 터지는 바람에 놀라서 인덕션 끄고 뚜껑을 덮었는데 뚜껑이 들썩이면서 기름이 튀었어요. 다치진 않았지만 놀라서 치킨은 못 먹겠어요..
surprise,울 아파트 정원~~신기한 현상~ 녹색 작은 나무인데~~아래부터 ~ 잎이 노란색으로 바뀌고 있어욤~ 4월 말인데~~이런 현상을 보니~ 신기하네욤~~앞전에 단풍나무도~ 빨간색으로 바뀌고욤~~
surprise,뭐야무야이거뭐야!!!!!!!!!! 결혼기념일 선물이야뭐야!!!! 기념일 아니여도 늘 선물받지만 어우 기념일에 받으니 더 좋네 이 서위트가이 어쩌면 좋지 근데 미안해 내가 먼저 받아서 먼저 뜯어버렸다 아핰ㅌㅋㅋㅋㅋ핰ㅋㅋㅋㅋㅋㅋ
surprise,. . . 76일차로 넘어가는 밤?? 우리의 라울리는 엄마와 아빠와 라울리가 놀라는 세미 뒤집기를 성공했다...! 정말 정말 놀랍고 대견하고 ... 멋져 우리 라울리 . . . 이제 진짜 뒤집기 준비해야겠다…
surprise,요즘 계속 먹고 먹고 또먹고 라이트커피 믿고 너무 먹는듯ㅜㅜ 오랫만에 간 올리브 델 쿠치나 음식양보고 놀라고 다먹고 또 놀라고 ㅋㅋ 맛도 좋고 가격도 착하고 가성비좋은 올리브 오랜 맛집만큼 기대를 저버리지 않아요 계속 오래오래 있어줘 델 쿠치나
surprise,"밀면서 걷다??????????? 밤잠 전, 분유타고 나왔는데 릿철소프트의자를 잡고 밀면서 걷고 있네?!?!?! 이게 무슨 일이야?? 일시정지하고서 멍하니 쳐다봤다 대견하네 우리 서온이 벌써 이렇게 성장했구나 엄마가 항상 옆에서 응원해줄께??"
surprise,세상서럽게 우네?????? 멍때리고 멍뭉이보는데 할아부지가 승훈아~~ 까꿍 하면서 박수 쳤는데 그소리에 놀라서 대성통곡 할아부지는 아임쏘리를 계속 외치시고 남자가 그렇게 잘놀래서 어카니 ㅋㅋㅋ
surprise,오늘 윤서가...어린이집에서 올챙이 가져왔다.헐!!!!!!!!!!!!!!!!! 그것도 넉넉하고.넘치도록 6마리주셨네. 숫자6을 좋아하는지 어찌아시고?? 당분간 6이 싫어질듯 ㅎㅎㅎㅎㅎㅎㅎㅎ 집안일 하나 더늘었네.?? .
surprise,회사 생활 10년 넘게 하고 있지만 회사로 꽃배달은 너무 놀람 다행히 레고누나의 생일 선물 이제 생일도 무감각하지만 그래도 축하해주니 기분은 좋네 3월 20일 이날 태어났습니다
surprise,시간이 몇시인가요?? 지금은 밤 10시입니다 코로나 확진자가 나왔다는 급한 알림도 아니고... 가만히 있다가 깜짝 놀래서 숨넘어갈뻔.... 단계유지는 뉴스에도 기사에도 다 나와요 진짜 급한거 아니면 시간은 좀 지켜주시죠.
surprise,365일 세콩맘 카레가루가 진짜 신의한수 떡볶이 맛이 진짜 완존 달라졌어요 어떻게 이렇게 맛이 어떻게 요리가 달라질수있는지 진짜 넘 맛있고 신기하네요 자꾸 먹고싶은맛 이제부터 떡볶이 만들때는 무조건 카레가루 추가요
surprise,짜파게티는 사랑이쥬?? 짜파게티 바질에 싸서 먹어보신 분ㅋㅋㅋ 궁금해서 도전 해봤는데 웬걸...? 맛있네.....? 무슨 일이람...? 약간 깻잎에 싸먹는 느낌도 나고ㅋㅋㅋㅋ 입맛 참 신기하다 싶지만 신기하게 먹을만했다??
surprise,????시안스타그램?? 시안이 목욕하는 중에 비누방울 불어줬는데 시안놀람??ㅋㅋㅋㅋㅋ 너 너무 귀여워........?? 근데 분유량은 늘긴커녕 줄어드는거 같은 것은 기분탓일까요...??? 누나가 입었던 수영복은 찰떡소화?? 3주
surprise,자다가 화들짝 놀랐쟈냐~~ 우리 할미냥 놀라면 심장에 무리간단 말이다!
surprise,언제부터 뒤집어서 주무셨다고 뒤집어서 자고 있어여 숨 안쉬는줄 알고 등에 손 먼저 대서 숨쉬는지 먼저 확인 양 매일 올려놓고 자다가 없어서 뒤집은거 같은데 엎드려자는건 처음봐서 아주 식겁.... 딱 붙어서 자야지....
surprise,"아니 벌써... 천문스쿨의 역사와 함께한 작은곰 친구들~ 초등학교 입학을 시작으로 어느새 중학교 입학까지... 횟수로 7년째 수업을 이어 가고 있는 중입니다. 교복을 입은 아이들을 보고, 쌤들 모두가 놀랐네요~"
surprise,열일하고 있는데 상무님께서 갑자기 너무 어지러우시다며 대구로 병원가야한다고 하셔서 급하게 병원도착해서 접수기다리는데 주머니가 뚠뚠해서 보니...ㅎㅎ
surprise,저녁 갑자기 여름이 찾아왔다 더워서 놀라고 확진자 숫자에 놀라고 카페에 사람들 많아 놀란 하루 . 지난주에 시댁에서 보내주신 두릅은 지인들 나눠서 배달 해주었다 작은것에 감사하는 지인들 좋다
surprise,울 첫째딸 4학년의 작품^^ 처음에 사람 못그린다고 하더니 그린것 보고 너무 놀람~ 울 딸이지만 참 기특기특 ㅎㅎ 우리가 여행갔던 사진을 보고 그렸는데 너무 신기했네요~ 보고 조금이나마 힐링하셔요
surprise,머선129!! 우리 젓가락 매번 빼앗아 가길래 연우젓가락 사준다고하고 어제 좋아하는 엠버로다가 사줬는데 너 젓가락질 어디서 배웠니??? 처음 하는거 맞지??? 하는거 보고 놀람... . . . 4주
surprise,눈찔릴까봐 치워준 나뭇가지에 놀란 개쫄보 토선생님. 언덕을 굳이 올라가시겠다고 막 가시길래 다칠까봐 집사1이 나뭇가지치우는데 저리화들짝. 눈이 안보이고 더 예민해진 청각.
surprise,초4 아들이 미술시간에 그려온 그림 울마미랑 신랑이랑 나랑 정말 깜짝 놀람. 뜻밖에 재능을 발견한듯! 아들도 반에서 자기가 제일 잘 그린것같다고 자신감 뿜뿜 미술학원을 보내볼까..
surprise,내 유년시절을 살짝 걸친 뽀로로 허허 뽀로로가 18년 됐다고요..?10년 전에 나온게 아녔다니 너무나 당황스럽네욬ㅋㅋㅋ나 대학생 아니 고등학생 때 나온 것 같은데 너무 당황스럽넼ㅋㅋㅋㅋㅋㅋ
surprise,출근길 서프라이즈네 ㅋ ㅋ ㅋ 사진은 주차를 바싹해서 트렁크가 잘 안열리지 않아 이렇게만 바빠서 잘 못찍었어 미안해 ㅠㅠㅠㅠ 내눈에는 최고였어 ! . . . . @o_okej__91 9주
surprise,"회사에서도 이런거 1도 없던데... 학부모로 만나 친해지고 이렇게까지 챙겨주고~~ 넘나 고맙습니다. 인제는 엄마선생님,실장이 아닌 주원이엄마로써 맨날 놀자요~~~"
surprise,지난 일요일 출장지인 대구 숙소 가던중 청도에서 고라니가 무단횡단 하더라. 다행히 속도가 빠르지 않아 궁디만 쿵 하고 도망갔다. 블박 확인해보니 소리를 지르더라 내가ㅋㅋㅋ
surprise,"비 안올거란 확신이 들었디만 ,, 늦은저녁이 되니.. 비가 와도 너무와서 가상세계서 운전하는줄 죽다 살아났다 내멘탈이야~~~"
surprise,"기대,놀람,기쁨,설레임,기다림 그러다 걱정,근심 그리고 슬픔 온갖 감정을 다 느낀 길고도 짧은 7주. 그래도 든든한 내편 내사람덕에 웃으며 이야기 할 수 있는 지금. 4일"
surprise,. 제주와 곧 헤어질 시간 아빠가 낼 오기로했는데.. 약속이 깨지면서 목요일이면 빠이빠이ㅜ 보름살기 즐거웠다~?? 난 집에 가면 병 날거같다! 다인아~넌 제발 아프지말어랏 4주
surprise,게 아침부터 뒷짐 지고 뭐하시는거요! 할부지 똑같이 따라한다 ㅋㅋㅋㅋ 뒷짐 지고 ?? 과 대화중이신 윤진서! 딱 불러보니 도끼눈이 되서 쳐다본다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1주
surprise,겁 많은 강아지. 지 혼자 놀래고 ’니가 그랬지?’ 라는 눈빛으로 가만히 있는 나 쳐다봄;;; 아무때나 잘 놀라서 누가 보면 평소에 내가 너 나쁘게 하는지 알겠다..ㅠㅠ
surprise,"도리도리 팡팡 초록 완두콩 세상 우리 리안, 첫 문센 나들이?? 40분동안 입을 다물지 못했던 그녀.... 완두콩보고 놀란 가슴... 진정이 안되네 (심각) 1일"
fear,다시 이곳에서 만남 나도 기분전환겸 한시간 힐링 다 끝나고 나오니 비가 보슬보슬 내리고 있었다. 좋 점심은 포장해서 엄마네 집으로 가서 맛있게 뚝딱 점심 먹고 엄마 구경 시켜 드리느라 무심천길 따라서 차에 남겨 놨던 아메리카노마시면서 내일은 검진 위해서 먹어야할 약이 있는데 많은 양의 물약을 먹어야 하는 수면 마취를 해야하는 그간 스트 때문인지 오늘 변 색이 좋지 않아 아침부터 놀래서 더욱 더 쫄보가 되었다. 내일 죽을 만들어 먹으려다가 본죽을 사오려다가 마트간김에 그냥 사왔는데 흰죽만 되는건가 헷갈리네
fear,오늘 저녁에 입원해서 내일 아침부터 촉진제 맞고 엄청 아플 예정이다 얼마나 아플지 아직 상상이 안된다. 출산후기 아주 솔직하게 쓸 예정이니... 출산후기에 욕 담겨있어도 이해 부탁.... 주수 꽉 채워서 나올 것 같은 우리 똑똑이 내 뱃속이 너무 좋은건가 이제 슬슬 방 빼도 되는디? 초보 엄마 이겠지만 그래도 열심히 노력할테니까 노력에 대해 잘 따라와줘... 내일은 아마 연락이 안될 수도 있어용...아무도 연락 안해주면 진짜 섭섭...할 거 같기도하고 똑똑이 잘 낳고 올께용?
fear,저번주 자전거타다 팔이 부러진 울아들.. 뼈가 자연스럽게 벌어지지않고 잘 붙어주길 바랬건만... 일주일뒤 더 어긋나있는 뼈... 결국 급 수술행 오전에 옷갖 검사후 입원실 입성... 오후 3시 수술예정... 처음하는 수술에.. 긴장했지만 웃어보이더니.. 엄살도 안부리는 의젓한 아들인데.. 링거맞으려 주사바늘 꼽자마자 엄살 시작 지호야~ 아프지말고 다치지말쟈~ 엄마는 속상해서 어제 오늘 눈물바람이자낭 수술 잘 될거니깐 화이팅하자~!! 사랑해 아들?
fear,술안주를 두고도 술생각이 안나ㅋㅋㅋ 머리가 너무 아파서 바로 병원 먼저 ㅋㅋ 주사기로 목에 바늘 꼽는데 영화에서 사람 죽일때 장면이 떠오른다 머리에서 땀이 나는데 의사가 긴장하지 말란다 속으로 너같으면 목에 바늘 꼽는데 긴장안하냐 3일 약먹고 그때도 두통이 심하면 다시 오란다 주사 치료 다시한다고 그래도 병원 갔다가 약먹으니깐 두통이 들하긴 하네... 내일 지켜봐야지 ㅋㅋㅋ목에 주사맞기 싫으니깐
fear,마마쨩 오늘 아스트라제네카 백신 맞고 와또요 만 29세라 맞고 죽는거 아닌지 두군두군 ... 했는데 다행히 아직까지 잘 살아있어요 오늘밤뷰터 오한이라는데 ... 변기잡는다던ㄷ ... 산이불 덮는다는데... 무덤문 두드린다는데 ..... 너무나 무셔워요  일단은 급히 링키 급하게 주차장 뛰뛰시키고 같이 누워이또요 그와중애 해맑은 링키 마니 뛰어라 내일 못할수도 있으니깡
fear,강아지 좋아했었는데 언젠가 자다깨서 침대밑에 뭐가있다고 무서워서 엉엉 울면서 그러더니. 그이후 방에들어가는걸 무서워할정도로 무서워하고. 강아지있는 친구집에는 가지고 못하고. 그 좋아하는 애교언니도 무서워했다가 겨우 다시 좋아졌는데. 무서움방에 강아지가. 유치원에서 태권도 한줄 몰랐는데 태권도도 그리고. 이모네 게임기가 너무 재미있어서 무서움도 사라진다고
fear,당직스는중ㅋㅋㅋ 좋아하는 노래를 들으며 후배와 차타고 이곳 저곳을 다니는중에 내 현장이 보여서 새벽에 기계실 들어가서 청소하는데 갑자기 기계실 천장 조명도 깜박 깜바 거려서 놀라서 봤더니 후배는 자기 혼자 무섭다고 뛰쳐나감ㅋㅋㅋ 후배는 공구가방 빗자루랑 쓰레기 버릴 박스 놓고 먼저 뛰처나가서 나도 똑같이 다음에 가질러 가기로 하고 언넝 공구가방만 들고 불끄고 뛰쳐나감ㅋㅋㅋㅋ
fear,조직검사 나올때까지 입원이 안되서 오늘 아주대에서 쫓겨남ㅎㅎ 쫓겨나기전 난소암 초음파로 검사하고 악성암인 골종양으로 인해 점점 하체의 감각이 무뎌지는기분 좋은 생각 좋은 추억생각 그리고 아무의심없이 하나님께 의지하기 왜 내게 이런 시련과 고통을 주나이까 원망도 했지만 하나님 아버지의 뜻이 이것이라면 이또한 견뎌내겠나이다 2주뒤에 만나요
fear,카운트다운시작~ 드디어 한자리수.. 이제 1주일남은 예정일^^;;; 출산가방도 다쌌고 준비끝.. 무섭기도하고 설레기도한데.. 최근검진에선 아가가 나올기미가 전혀없다고 ㅋㅋㅋ 엄마뱃속이 좋은가보다고~^^ 그래서 요즘 다시시작한 시민공원걷기 그리고 5층쯤 높이는 그냥 계단오르기 아가~ 슬슬 방뺄준비를 해야지.. . . . . . . . 
fear,"요즘은 감정이 애매하다. 우울하지도 않고, 행복하지도 않은 딱 그 중간 뭐라고 설명 해야할지도 모르겠고, 그냥 불안한 정도..? 요즘 많이 불안하긴 하다고 생각이 들었다. 금방이라도 죽을거 같고, 금방이라도 쓰러질 것 같은 불안감. 괜찮나 싶더니 또 다시 시작 됐다. 내가 어렸을 때부터 감정에 솔직했다면 이렇게 까진 안그랬을텐데."
fear,들어갈땐 웃었는데 나올땐 울었다ㅋㅋ 왤케웃기냐 왕복50분 동굴을 왕복 20분도 안되서 나옴 가다 울고 가다 또울고 가다 펑펑울고 ㅋㅋㅋㅋㅋ 겁쟁이 이날님이 울기를 반복해서 그냥 나옴 ㅎㅎㅎ 아빤 아쉬워함ㅎㅎ 그러게 아들 하나 더 낳자니까 ㅋㅋ 날씨가 점점 어두워진다ㅠ 젠장ㅠ 4월캠핑예약해야지 ~~!!
fear,오늘은 Memory 폴더로 글이 올라갔습니다~ 어제 자다가 손 위로 걸어가는 거미때문에 소스라치게 놀라서 울뻔했는데 오늘 뭘 쓸까 생각하다가 초등학생 때 있었던 일이 생각났어요. 오늘은 저의 초등학생 때 이야기입니다~!
fear,"벚꽃이 만개한 봄 날씨에 미세먼지까지 최고인 주말 나들이 하기 딱인데 우리아파트에 확진자가 생겨 집콕 방역차가 오고 구급차가 오고 , 무슨이런일이 다있는지… 혹시나 동선이 겹칠까 … 놀이터에서나 엘베에서 만나기라도 했을까 간이 조마조마 끝날기미는 안보이고 점점 더 심해지고 있는 코로나녀석"
fear,도대체 베란다 어디루 들어온건지… 그와중에 에어컨구멍으로 안방까지 날아들어 한바탕 난리굿. 너무너무 무섭... ㅠ.ㅠ 겨우 문열어 내보냈지만 하루종일 심장이 벌렁벌렁 했어요. 찍는 줄...ㅋ 지난주 방송에 비둘기 인자기가 안방을 점령했었는데 오늘 우리집 안방은 박새가... ㅋㅋㅋ
fear,무서운게 뭔지알아? 무서운건 악이 아니거든. 무서운건 시간이지. 왜냐고? 아무도 피할수없거든. 그래서 시간이야 사람에게는 공평하게 시간이라는것을 가지고 자신의 시간이 끝나면 죽게되버리지. 그래서 아무도 피할수없다는거야. 어짜피 전부 시간이 되면 죽으니까
fear,아까 화장실 갈려고 갔는데 화장실에 누가 있어서 문잠겨있다 그래서 급해서 밖에 공원 화장실 갔다 가는길에 무서웠다 하늘을 보는데 빌라위에 옥상에 무슨 무서운게 있었다 유령같은거나 귀신같은게 있었다 너무 무서웠다 그래서 뛰어갔다 밖에 화장실은 너무 무섭다 ㅠ ㅠ 얼른 나와서 빨리 뛰어서 갔다 ㅠ ㅠ
fear,2주전부터 손목이 시렵기(?)시작했다 첫째때는 낳고 아팠는데 둘째때는 낳기도 전에 이모냥이네?? 최금비~~!!! 안귀엽기만 해봐~ 가만두지 않을거야ㅋ 그래 이런 속목 아픈것보다 더 무서운건.... 젖몸살때문에 힘들까봐 두렵다 힘내자...파티마병원 가면 날짜 제대로 순삭이닷~~!!!
fear,대단한 도전!ㅋㅋㅋㅋ 이렇게 높은데서 찍다니... 인생최대무서움이여따...ㅋ 무서움이 사진에서도 느껴짐ㅋㅋㅋ 반대손으로 살기위해 바위꼭잡고있음ㅋㅋㅋ 고소공포증 극복하며 겨우 찍음 저기 서서 셀카찍는사람들 대단! 바위에서 내려다보는 풍경은 진짜 말로 표현하지못할정도로ㅋ너무이뻤다!
fear,오늘 하루를 되돌아보니 난 다른사람이 되었네요 나는 다른사람의 힘듦을 위로 해주는 사람이었는데 지금은 다른사람에게 위로를 받고 있네요 받는 것보다 주는 것이 더 편했던 나에게 이런날이 올 줄 꿈에도 몰랐어요 변해버린 나의 하루가 너무나 무서워요
